# Serializing assets/vocabularies/languages/latest/languages.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/language
# title: Language
# version: 20210929-0
# description: Language
key,url,deprecated,valid_until,valid_from,country_code,label_en,label_it
NNJ,http://publications.europa.eu/resource/authority/language/NNJ,false,,1950-05-09,NNJ,,
NNK,http://publications.europa.eu/resource/authority/language/NNK,false,,1950-05-09,NNK,,
NNL,http://publications.europa.eu/resource/authority/language/NNL,false,,1950-05-09,NNL,,
NNM,http://publications.europa.eu/resource/authority/language/NNM,false,,1950-05-09,NNM,,
NNN,http://publications.europa.eu/resource/authority/language/NNN,false,,1950-05-09,NNN,,
NNO,http://publications.europa.eu/resource/authority/language/NNO,false,,1950-05-09,NNO,Norwegian Nynorsk,norvegese nynorsk
NNP,http://publications.europa.eu/resource/authority/language/NNP,false,,1950-05-09,NNP,,
NNQ,http://publications.europa.eu/resource/authority/language/NNQ,false,,1950-05-09,NNQ,,
NNR,http://publications.europa.eu/resource/authority/language/NNR,false,,1950-05-09,NNR,,
NNS,http://publications.europa.eu/resource/authority/language/NNS,false,,1950-05-09,NNS,,
NNT,http://publications.europa.eu/resource/authority/language/NNT,false,,1950-05-09,NNT,,
NNU,http://publications.europa.eu/resource/authority/language/NNU,false,,1950-05-09,NNU,,
NNV,http://publications.europa.eu/resource/authority/language/NNV,false,,1950-05-09,NNV,,
NNW,http://publications.europa.eu/resource/authority/language/NNW,false,,1950-05-09,NNW,,
NNX,http://publications.europa.eu/resource/authority/language/NNX,false,,1950-05-09,NNX,,
NNY,http://publications.europa.eu/resource/authority/language/NNY,false,,1950-05-09,NNY,,
NNZ,http://publications.europa.eu/resource/authority/language/NNZ,false,,1950-05-09,NNZ,,
NOA,http://publications.europa.eu/resource/authority/language/NOA,false,,1950-05-09,NOA,,
NOB,http://publications.europa.eu/resource/authority/language/NOB,false,,1950-05-09,NOB,Norwegian Bokmål,norvegese bokmål
NOC,http://publications.europa.eu/resource/authority/language/NOC,false,,1950-05-09,NOC,,
NOD,http://publications.europa.eu/resource/authority/language/NOD,false,,1950-05-09,NOD,,
NOE,http://publications.europa.eu/resource/authority/language/NOE,false,,1950-05-09,NOE,,
NOF,http://publications.europa.eu/resource/authority/language/NOF,false,,1950-05-09,NOF,,
NOG,http://publications.europa.eu/resource/authority/language/NOG,false,,1950-05-09,NOG,,
NOH,http://publications.europa.eu/resource/authority/language/NOH,false,,1950-05-09,NOH,,
NOI,http://publications.europa.eu/resource/authority/language/NOI,false,,1950-05-09,NOI,,
NOK,http://publications.europa.eu/resource/authority/language/NOK,false,,1950-05-09,NOK,,
NOM,http://publications.europa.eu/resource/authority/language/NOM,false,,1950-05-09,NOM,,
NON,http://publications.europa.eu/resource/authority/language/NON,false,,1950-05-09,NON,,
NOO,http://publications.europa.eu/resource/authority/language/NOO,false,,1950-05-09,NOO,,
NOP,http://publications.europa.eu/resource/authority/language/NOP,false,,1950-05-09,NOP,,
NOQ,http://publications.europa.eu/resource/authority/language/NOQ,false,,1950-05-09,NOQ,,
NOR,http://publications.europa.eu/resource/authority/language/NOR,false,,1950-05-09,NOR,Norwegian,norvegese
NOS,http://publications.europa.eu/resource/authority/language/NOS,false,,1950-05-09,NOS,,
NOT,http://publications.europa.eu/resource/authority/language/NOT,false,,1950-05-09,NOT,,
NOU,http://publications.europa.eu/resource/authority/language/NOU,false,,1950-05-09,NOU,,
NOV,http://publications.europa.eu/resource/authority/language/NOV,false,,1950-05-09,NOV,,
NOW,http://publications.europa.eu/resource/authority/language/NOW,false,,1950-05-09,NOW,,
NOY,http://publications.europa.eu/resource/authority/language/NOY,false,,1950-05-09,NOY,,
NOZ,http://publications.europa.eu/resource/authority/language/NOZ,false,,1950-05-09,NOZ,,
NPA,http://publications.europa.eu/resource/authority/language/NPA,false,,1950-05-09,NPA,,
NPB,http://publications.europa.eu/resource/authority/language/NPB,false,,1950-05-09,NPB,,
NPH,http://publications.europa.eu/resource/authority/language/NPH,false,,1950-05-09,NPH,,
NPN,http://publications.europa.eu/resource/authority/language/NPN,false,,1950-05-09,NPN,,
NPO,http://publications.europa.eu/resource/authority/language/NPO,false,,1950-05-09,NPO,,
NPS,http://publications.europa.eu/resource/authority/language/NPS,false,,1950-05-09,NPS,,
NPU,http://publications.europa.eu/resource/authority/language/NPU,false,,1950-05-09,NPU,,
NPY,http://publications.europa.eu/resource/authority/language/NPY,false,,1950-05-09,NPY,,
NQG,http://publications.europa.eu/resource/authority/language/NQG,false,,1950-05-09,NQG,,
NQK,http://publications.europa.eu/resource/authority/language/NQK,false,,1950-05-09,NQK,,
NQM,http://publications.europa.eu/resource/authority/language/NQM,false,,1950-05-09,NQM,,
NQN,http://publications.europa.eu/resource/authority/language/NQN,false,,1950-05-09,NQN,,
NQO,http://publications.europa.eu/resource/authority/language/NQO,false,,1950-05-09,NQO,,
NRA,http://publications.europa.eu/resource/authority/language/NRA,false,,1950-05-09,NRA,,
NRB,http://publications.europa.eu/resource/authority/language/NRB,false,,1950-05-09,NRB,,
NRC,http://publications.europa.eu/resource/authority/language/NRC,false,,1950-05-09,NRC,,
NRE,http://publications.europa.eu/resource/authority/language/NRE,false,,1950-05-09,NRE,,
NRG,http://publications.europa.eu/resource/authority/language/NRG,false,,1950-05-09,NRG,,
NRI,http://publications.europa.eu/resource/authority/language/NRI,false,,1950-05-09,NRI,,
NRL,http://publications.europa.eu/resource/authority/language/NRL,false,,1950-05-09,NRL,,
NRM,http://publications.europa.eu/resource/authority/language/NRM,false,,1950-05-09,NRM,,
NRN,http://publications.europa.eu/resource/authority/language/NRN,false,,1950-05-09,NRN,,
NRP,http://publications.europa.eu/resource/authority/language/NRP,false,,1950-05-09,NRP,,
NRR,http://publications.europa.eu/resource/authority/language/NRR,false,,1950-05-09,NRR,,
NRT,http://publications.europa.eu/resource/authority/language/NRT,false,,1950-05-09,NRT,,
NRX,http://publications.europa.eu/resource/authority/language/NRX,false,,1950-05-09,NRX,,
NRZ,http://publications.europa.eu/resource/authority/language/NRZ,false,,1950-05-09,NRZ,,
NSA,http://publications.europa.eu/resource/authority/language/NSA,false,,1950-05-09,NSA,,
NSC,http://publications.europa.eu/resource/authority/language/NSC,false,,1950-05-09,NSC,,
NSD,http://publications.europa.eu/resource/authority/language/NSD,false,,1950-05-09,NSD,,
NSE,http://publications.europa.eu/resource/authority/language/NSE,false,,1950-05-09,NSE,,
NSG,http://publications.europa.eu/resource/authority/language/NSG,false,,1950-05-09,NSG,,
NSH,http://publications.europa.eu/resource/authority/language/NSH,false,,1950-05-09,NSH,,
NSI,http://publications.europa.eu/resource/authority/language/NSI,false,,1950-05-09,NSI,Nigerian Sign Language,lingua dei segni nigeriana
NSK,http://publications.europa.eu/resource/authority/language/NSK,false,,1950-05-09,NSK,,
NSL,http://publications.europa.eu/resource/authority/language/NSL,false,,1950-05-09,NSL,Norwegian Sign Language,lingua dei segni norvegese
NSM,http://publications.europa.eu/resource/authority/language/NSM,false,,1950-05-09,NSM,,
NSN,http://publications.europa.eu/resource/authority/language/NSN,false,,1950-05-09,NSN,,
NSO,http://publications.europa.eu/resource/authority/language/NSO,false,,1950-05-09,NSO,Northern Sotho,sotho del Nord
NSP,http://publications.europa.eu/resource/authority/language/NSP,false,,1950-05-09,NSP,Nepalese Sign Language,lingua dei segni del Nepal
NSQ,http://publications.europa.eu/resource/authority/language/NSQ,false,,1950-05-09,NSQ,,
NSR,http://publications.europa.eu/resource/authority/language/NSR,false,,1950-05-09,NSR,Maritime Sign Language,lingua dei segni marittima
NSS,http://publications.europa.eu/resource/authority/language/NSS,false,,1950-05-09,NSS,,
NST,http://publications.europa.eu/resource/authority/language/NST,false,,1950-05-09,NST,,
NSU,http://publications.europa.eu/resource/authority/language/NSU,false,,1950-05-09,NSU,,
NSV,http://publications.europa.eu/resource/authority/language/NSV,false,,1950-05-09,NSV,,
NSW,http://publications.europa.eu/resource/authority/language/NSW,false,,1950-05-09,NSW,,
NSX,http://publications.europa.eu/resource/authority/language/NSX,false,,1950-05-09,NSX,,
NSY,http://publications.europa.eu/resource/authority/language/NSY,false,,1950-05-09,NSY,,
NSZ,http://publications.europa.eu/resource/authority/language/NSZ,false,,1950-05-09,NSZ,,
NTE,http://publications.europa.eu/resource/authority/language/NTE,false,,1950-05-09,NTE,,
NTI,http://publications.europa.eu/resource/authority/language/NTI,false,,1950-05-09,NTI,,
NTJ,http://publications.europa.eu/resource/authority/language/NTJ,false,,1950-05-09,NTJ,,
NTK,http://publications.europa.eu/resource/authority/language/NTK,false,,1950-05-09,NTK,,
NTM,http://publications.europa.eu/resource/authority/language/NTM,false,,1950-05-09,NTM,,
NTO,http://publications.europa.eu/resource/authority/language/NTO,false,,1950-05-09,NTO,,
NTP,http://publications.europa.eu/resource/authority/language/NTP,false,,1950-05-09,NTP,,
NTR,http://publications.europa.eu/resource/authority/language/NTR,false,,1950-05-09,NTR,,
NTS,http://publications.europa.eu/resource/authority/language/NTS,false,,1950-05-09,NTS,,
NTU,http://publications.europa.eu/resource/authority/language/NTU,false,,1950-05-09,NTU,,
NTW,http://publications.europa.eu/resource/authority/language/NTW,false,,1950-05-09,NTW,,
NTY,http://publications.europa.eu/resource/authority/language/NTY,false,,1950-05-09,NTY,,
NTZ,http://publications.europa.eu/resource/authority/language/NTZ,false,,1950-05-09,NTZ,,
NUA,http://publications.europa.eu/resource/authority/language/NUA,false,,1950-05-09,NUA,,
NUB,http://publications.europa.eu/resource/authority/language/NUB,false,,1950-05-09,NUB,Nubian languages,
NUC,http://publications.europa.eu/resource/authority/language/NUC,false,,1950-05-09,NUC,,
NUD,http://publications.europa.eu/resource/authority/language/NUD,false,,1950-05-09,NUD,,
NUE,http://publications.europa.eu/resource/authority/language/NUE,false,,1950-05-09,NUE,,
NUF,http://publications.europa.eu/resource/authority/language/NUF,false,,1950-05-09,NUF,,
NUG,http://publications.europa.eu/resource/authority/language/NUG,false,,1950-05-09,NUG,,
NUH,http://publications.europa.eu/resource/authority/language/NUH,false,,1950-05-09,NUH,,
NUI,http://publications.europa.eu/resource/authority/language/NUI,false,,1950-05-09,NUI,,
NUJ,http://publications.europa.eu/resource/authority/language/NUJ,false,,1950-05-09,NUJ,,
NUL,http://publications.europa.eu/resource/authority/language/NUL,false,,1950-05-09,NUL,,
NUM,http://publications.europa.eu/resource/authority/language/NUM,false,,1950-05-09,NUM,,
NUN,http://publications.europa.eu/resource/authority/language/NUN,false,,1950-05-09,NUN,,
NUO,http://publications.europa.eu/resource/authority/language/NUO,false,,1950-05-09,NUO,,
NUP,http://publications.europa.eu/resource/authority/language/NUP,false,,1950-05-09,NUP,,
NUQ,http://publications.europa.eu/resource/authority/language/NUQ,false,,1950-05-09,NUQ,,
NUR,http://publications.europa.eu/resource/authority/language/NUR,false,,1950-05-09,NUR,,
NUS,http://publications.europa.eu/resource/authority/language/NUS,false,,1950-05-09,NUS,,
NUT,http://publications.europa.eu/resource/authority/language/NUT,false,,1950-05-09,NUT,,
NUU,http://publications.europa.eu/resource/authority/language/NUU,false,,1950-05-09,NUU,,
NUV,http://publications.europa.eu/resource/authority/language/NUV,false,,1950-05-09,NUV,,
NUW,http://publications.europa.eu/resource/authority/language/NUW,false,,1950-05-09,NUW,,
NUX,http://publications.europa.eu/resource/authority/language/NUX,false,,1950-05-09,NUX,,
NUY,http://publications.europa.eu/resource/authority/language/NUY,false,,1950-05-09,NUY,,
NUZ,http://publications.europa.eu/resource/authority/language/NUZ,false,,1950-05-09,NUZ,,
NVH,http://publications.europa.eu/resource/authority/language/NVH,false,,1950-05-09,NVH,,
NVM,http://publications.europa.eu/resource/authority/language/NVM,false,,1950-05-09,NVM,,
NWA,http://publications.europa.eu/resource/authority/language/NWA,false,,1950-05-09,NWA,,
NWB,http://publications.europa.eu/resource/authority/language/NWB,false,,1950-05-09,NWB,,
NWC,http://publications.europa.eu/resource/authority/language/NWC,false,,1950-05-09,NWC,,
NWE,http://publications.europa.eu/resource/authority/language/NWE,false,,1950-05-09,NWE,,
NWI,http://publications.europa.eu/resource/authority/language/NWI,false,,1950-05-09,NWI,,
NWM,http://publications.europa.eu/resource/authority/language/NWM,false,,1950-05-09,NWM,,
NWR,http://publications.europa.eu/resource/authority/language/NWR,false,,1950-05-09,NWR,,
NWX,http://publications.europa.eu/resource/authority/language/NWX,false,,1950-05-09,NWX,,
NWY,http://publications.europa.eu/resource/authority/language/NWY,false,,1950-05-09,NWY,,
NXA,http://publications.europa.eu/resource/authority/language/NXA,false,,1950-05-09,NXA,,
NXD,http://publications.europa.eu/resource/authority/language/NXD,false,,1950-05-09,NXD,,
NXE,http://publications.europa.eu/resource/authority/language/NXE,false,,1950-05-09,NXE,,
NXG,http://publications.europa.eu/resource/authority/language/NXG,false,,1950-05-09,NXG,,
NXI,http://publications.europa.eu/resource/authority/language/NXI,false,,1950-05-09,NXI,,
NXL,http://publications.europa.eu/resource/authority/language/NXL,false,,1950-05-09,NXL,,
NXM,http://publications.europa.eu/resource/authority/language/NXM,false,,1950-05-09,NXM,,
NXN,http://publications.europa.eu/resource/authority/language/NXN,false,,1950-05-09,NXN,,
NXR,http://publications.europa.eu/resource/authority/language/NXR,false,,1950-05-09,NXR,,
NXU,http://publications.europa.eu/resource/authority/language/NXU,false,,1950-05-09,NXU,,
NXX,http://publications.europa.eu/resource/authority/language/NXX,false,,1950-05-09,NXX,,
NYA,http://publications.europa.eu/resource/authority/language/NYA,false,,1950-05-09,NYA,Chewa,chewa
NYB,http://publications.europa.eu/resource/authority/language/NYB,false,,1950-05-09,NYB,,
NYC,http://publications.europa.eu/resource/authority/language/NYC,false,,1950-05-09,NYC,,
NYD,http://publications.europa.eu/resource/authority/language/NYD,false,,1950-05-09,NYD,,
NYE,http://publications.europa.eu/resource/authority/language/NYE,false,,1950-05-09,NYE,,
NYF,http://publications.europa.eu/resource/authority/language/NYF,false,,1950-05-09,NYF,,
NYG,http://publications.europa.eu/resource/authority/language/NYG,false,,1950-05-09,NYG,,
NYH,http://publications.europa.eu/resource/authority/language/NYH,false,,1950-05-09,NYH,,
NYI,http://publications.europa.eu/resource/authority/language/NYI,false,,1950-05-09,NYI,,
NYJ,http://publications.europa.eu/resource/authority/language/NYJ,false,,1950-05-09,NYJ,,
NYK,http://publications.europa.eu/resource/authority/language/NYK,false,,1950-05-09,NYK,,
NYL,http://publications.europa.eu/resource/authority/language/NYL,false,,1950-05-09,NYL,,
NYM,http://publications.europa.eu/resource/authority/language/NYM,false,,1950-05-09,NYM,,
NYN,http://publications.europa.eu/resource/authority/language/NYN,false,,1950-05-09,NYN,,
NYO,http://publications.europa.eu/resource/authority/language/NYO,false,,1950-05-09,NYO,,
NYP,http://publications.europa.eu/resource/authority/language/NYP,false,,1950-05-09,NYP,,
NYQ,http://publications.europa.eu/resource/authority/language/NYQ,false,,1950-05-09,NYQ,,
NYR,http://publications.europa.eu/resource/authority/language/NYR,false,,1950-05-09,NYR,,
NYS,http://publications.europa.eu/resource/authority/language/NYS,false,,1950-05-09,NYS,,
NYT,http://publications.europa.eu/resource/authority/language/NYT,false,,1950-05-09,NYT,,
NYU,http://publications.europa.eu/resource/authority/language/NYU,false,,1950-05-09,NYU,,
NYV,http://publications.europa.eu/resource/authority/language/NYV,false,,1950-05-09,NYV,,
NYW,http://publications.europa.eu/resource/authority/language/NYW,false,,1950-05-09,NYW,,
NYX,http://publications.europa.eu/resource/authority/language/NYX,false,,1950-05-09,NYX,,
NYY,http://publications.europa.eu/resource/authority/language/NYY,false,,1950-05-09,NYY,,
NZA,http://publications.europa.eu/resource/authority/language/NZA,false,,1950-05-09,NZA,,
NZB,http://publications.europa.eu/resource/authority/language/NZB,false,,1950-05-09,NZB,,
NZI,http://publications.europa.eu/resource/authority/language/NZI,false,,1950-05-09,NZI,,
NZK,http://publications.europa.eu/resource/authority/language/NZK,false,,1950-05-09,NZK,,
NZM,http://publications.europa.eu/resource/authority/language/NZM,false,,1950-05-09,NZM,,
NZS,http://publications.europa.eu/resource/authority/language/NZS,false,,1950-05-09,NZS,New Zealand Sign Language,lingua dei segni della Nuova Zelanda
